,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
54,101647844.0,813.967220955,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,20795.69,1073741824.0,213277552.0,0.0,0.0,95474.0,8069346.0,0.0,0.0,83925.0,0.0,2421.0,514644173.0,1119674368.0,376061952.0,687611904.0,33.41741727449044,11.0,4904.66
55,103168689.0,826.258391735,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,20946.75,1073741824.0,213279610.0,0.0,0.0,95505.0,8071400.0,0.0,0.0,83956.0,0.0,2421.0,521839436.0,1119674368.0,297877504.0,609427456.0,40.98814495754158,9.0,4964.39
56,104909639.0,839.969851173,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,21101.56,1073741824.0,213280834.0,0.0,0.0,95526.0,8072620.0,0.0,0.0,83977.0,0.0,2421.0,529675570.0,1119674368.0,278724608.0,590274560.0,42.8427511313653,7.0,5024.15
57,106487518.0,852.793585297,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,21254.06,1073741824.0,213281748.0,0.0,0.0,95543.0,8073534.0,0.0,0.0,83994.0,0.0,2421.0,536523329.0,1119674368.0,281931776.0,593481728.0,42.53219582039353,9.0,5083.92
58,108042896.0,865.340921911,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,21405.78,1073741824.0,213282776.0,0.0,0.0,95561.0,8074498.0,0.0,0.0,84012.0,0.0,2421.0,543441474.0,1119477760.0,265170944.0,576720896.0,44.15517453367126,29.0,5143.64
59,109491758.0,877.187368723,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,21555.82,1073741824.0,213283706.0,0.0,0.0,95578.0,8075420.0,0.0,0.0,84029.0,0.0,2421.0,550930363.0,1119477760.0,326533120.0,638083072.0,38.21337489935708,31.0,5203.41
60,111006677.0,889.515177614,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,21706.95,1073741824.0,213285714.0,0.0,0.0,95608.0,8077424.0,0.0,0.0,84059.0,0.0,2421.0,557880451.0,1119477760.0,313266176.0,624816128.0,39.49803473618663,17.0,5263.13
61,112568345.0,902.003837961,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,21858.59,1073741824.0,213286348.0,0.0,0.0,95619.0,8078058.0,0.0,0.0,84070.0,0.0,2421.0,565279136.0,1119477760.0,325697536.0,637247488.0,38.294285861602596,12.0,5322.88
62,114149829.0,914.768261013,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,22010.9,1073741824.0,213287349.0,0.0,0.0,95637.0,8079103.0,0.0,0.0,84088.0,0.0,2421.0,572689531.0,1119477760.0,321552384.0,633102336.0,38.69566769391859,31.0,5382.61
63,115704580.0,927.44613649,980214784.0,46481.0,155.539272381,5825179648.0,113981.0,145.018473491,22162.96,1073741824.0,213288043.0,0.0,0.0,95650.0,8079797.0,0.0,0.0,84101.0,0.0,2421.0,580011678.0,1119477760.0,395104256.0,706654208.0,31.573519904493335,9.0,5442.34
